name,votes,committee,cmte_type,date,congress,page,first,st
goldsborough,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
horsey,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
hunter,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
king,6,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
lacock,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
macon,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
morrow,7,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
roberts,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
ruggles,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
sanford,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
tait,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
taylor,9,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,John,SC
tichenor,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
turner,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
wells,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
williams,8,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
wilson,3,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7,,
barbour,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
bibb,4,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
brown,4,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
campbell,2,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
chase,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
condit,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
dana,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
fromentin,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
goldsborough,8,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
gore,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
horsey,5,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
howell,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
hunter,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
king,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
macon,2,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
morrow,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
roberts,10,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
ruggles,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
sanford,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
tait,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
turner,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
varnum,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
wells,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
williams,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
wilson,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7,,
barbour,18,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
barry,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
bibb,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
brown,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
campbell,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
chase,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
condit,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
daggett,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
dana,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
fromentin,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
goldsborough,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
gore,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
horsey,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
hunter,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
king,9,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
lacock,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
macon,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
mason,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,Jeremiah,NH
morrow,14,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
roberts,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
ruggles,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
tait,4,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
taylor,5,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,John,SC
tichenor,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
thompson,5,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
turner,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
varnum,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
williams,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7,,
barry,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
bibb,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
brown,10,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
campbell,3,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
dana,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
fromentin,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
horsey,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
king,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
macon,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
roberts,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
ruggles,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
tait,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
taylor,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,John,SC
tichenor,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
williams,7,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7,,
brown,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
daggett,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
hunter,2,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
lacock,2,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
macon,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
morrow,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
roberts,10,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
tait,6,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
taylor,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3,John,SC
tichenor,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
wilson,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3,,
barry,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
bibb,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
brown,4,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
chase,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
condit,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
dana,3,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
king,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
lacock,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
macon,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
morrow,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
roberts,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
ruggles,12,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
sanford,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
taylor,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,John,SC
thompson,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
wilson,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3,,
barbour,6,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
bibb,7,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
condit,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
daggett,3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
dana,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
fromentin,17,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
horsey,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
hunter,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
king,3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
lacock,11,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
mason,3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,Jeremiah,NH
thompson,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
turner,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
varnum,7,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3,,
bibb,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
brown,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
chase,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
daggett,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
dana,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
hunter,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
king,3,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
lacock,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
macon,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
ruggles,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
sanford,5,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
tait,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
thompson,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
turner,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
williams,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
wilson,10,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3,,
chase,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
condit,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
daggett,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
dana,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
howell,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
king,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
lacock,14,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
macon,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
mason,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,Jeremiah,NH
roberts,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
ruggles,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
sanford,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
talbot,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
taylor,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,John,SC
thompson,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
varnum,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
wilson,9,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3,,
barry,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
dana,10,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
horsey,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
hunter,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
lacock,4,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
roberts,4,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
ruggles,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
sanford,2,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
talbot,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
taylor,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,John,SC
wilson,10,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3,,
barbour,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
bibb,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
brown,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
condit,4,Cmte on petition of James Tilton,,1816-01-11,14,3,,
horsey,10,Cmte on petition of James Tilton,,1816-01-11,14,3,,
hunter,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
macon,2,Cmte on petition of James Tilton,,1816-01-11,14,3,,
mason,2,Cmte on petition of James Tilton,,1816-01-11,14,3,Jeremiah,NH
morrow,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
ruggles,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
talbot,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
tait,4,Cmte on petition of James Tilton,,1816-01-11,14,3,,
turner,1,Cmte on petition of James Tilton,,1816-01-11,14,3,,
varnum,2,Cmte on petition of James Tilton,,1816-01-11,14,3,,
williams,2,Cmte on petition of James Tilton,,1816-01-11,14,3,,
wilson,2,Cmte on petition of James Tilton,,1816-01-11,14,3,,
bibb,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
daggett,4,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
dana,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
fromentin,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
horsey,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
howell,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
hunter,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
mason,4,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,Jeremiah,NH
ruggles,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
sanford,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
tait,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
thompson,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
tichenor,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
turner,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
varnum,14,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
wilson,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3,,
barbour,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
bibb,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
condit,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
daggett,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
dana,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
fromentin,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
horsey,10,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
hunter,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
king,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
macon,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
morrow,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
tait,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
thompson,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
tichenor,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
turner,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
varnum,3,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
wells,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
williams,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3,,
barbour,13,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
barry,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
daggett,3,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
goldsborough,5,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
horsey,4,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
hunter,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
lacock,4,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
mason,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,Jeremiah,NH
morrow,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
roberts,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
sanford,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
talbot,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
taylor,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,John,SC
tichenor,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
varnum,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
wells,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3,,
barry,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
bibb,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
brown,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
condit,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
daggett,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
fromentin,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
goldsborough,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
hunter,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
macon,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
roberts,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
ruggles,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
sanford,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
tait,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
taylor,12,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,John,SC
tichenor,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
turner,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
varnum,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3,,
daggett,2,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
fromentin,2,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
hunter,13,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
king,1,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
macon,1,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
morrow,10,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
ruggles,11,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
williams,17,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4,,
campbell,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
daggett,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
fromentin,8,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
king,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
lacock,12,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
macon,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
morrow,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
ruggles,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4,,
