name,votes,committee,cmte_type,date,congress,page,first,st
gilman,1,Jt cmte to wait on PUS,,1813-05-24,13,7,,
hunter,7,Jt cmte to wait on PUS,,1813-05-24,13,7,,
stone,1,Jt cmte to wait on PUS,,1813-05-24,13,7,,
taylor,1,Jt cmte to wait on PUS,,1813-05-24,13,7,,
turner,1,Jt cmte to wait on PUS,,1813-05-24,13,7,,
varnum,3,Jt cmte to wait on PUS,,1813-05-24,13,7,,
brown,3,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
campbell,2,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
daggett,2,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
dana,4,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
gaillard,3,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
gilman,3,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
horsey,3,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
howell,4,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
hunter,3,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
leib,11,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
stone,6,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
tait,5,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
turner,1,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
varnum,2,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
worthington,1,Jt cmte on Library - Leib move,,1813-05-26,13,7,,
anderson,4,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
bledsoe,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
brown,11,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
bulloch,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
campbell,22,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
chase,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
condit,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
cutts,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
daggett,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
dana,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
gaillard,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
german,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
giles,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
gilman,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
goldsborough,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
horsey,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
howell,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
hunter,7,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
lacock,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
lambert,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
leib,7,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
morrow,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
roberts,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
smith,13,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
stone,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
tait,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
taylor,14,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
turner,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
varnum,12,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
worthington,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7,,
anderson,23,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
bledsoe,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
bulloch,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
campbell,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
chase,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
daggett,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
dana,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
gaillard,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
german,7,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
giles,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
gilman,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
horsey,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
howell,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
hunter,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
lacock,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
leib,9,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
morrow,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
roberts,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
smith,11,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
stone,6,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
tait,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
taylor,6,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
turner,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
varnum,16,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
worthington,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7,,
anderson,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
brown,8,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
bulloch,6,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
chase,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
cutts,10,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
daggett,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
fromentin,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
gaillard,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
german,4,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
giles,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
gilman,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
goldsborough,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
horsey,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
howell,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
hunter,10,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
lacock,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
leib,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
smith,13,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
stone,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
tait,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
taylor,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
turner,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
varnum,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
worthington,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7,,
anderson,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
bledsoe,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
bulloch,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
chase,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
condit,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
daggett,5,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
dana,3,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
german,3,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
goldsborough,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
hunter,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
king,13,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
lacock,14,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
leib,5,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
morrow,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
tait,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
taylor,6,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
varnum,6,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
worthington,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7,,
anderson,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
bledsoe,5,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
chase,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
condit,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
daggett,2,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
dana,7,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
german,17,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
gilman,3,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
goldsborough,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
howell,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
hunter,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
king,6,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
lacock,2,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
lambert,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
leib,2,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
smith,3,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
tait,1,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
varnum,6,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
worthington,2,Cmte on Petition of Phoenix,,1813-05-31,13,7,,
anderson,7,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
bledsoe,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
brent,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
brown,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
bulloch,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
campbell,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
chase,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
condit,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
cutts,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
dana,10,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
gaillard,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
german,10,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
gilman,5,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
gore,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
howell,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
hunter,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
lacock,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
lambert,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
leib,7,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
smith,20,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
stone,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
tait,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
taylor,12,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
turner,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
varnum,14,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
worthington,19,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6,,
anderson,13,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
brent,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
brown,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
bulloch,5,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
campbell,7,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
dana,2,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
german,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
goldsborough,21,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
gore,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
horsey,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
hunter,2,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
king,13,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
smith,6,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
stone,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
taylor,4,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
turner,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
varnum,9,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
wells,0,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
worthington,3,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6,,
bibb,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6,George,KY
brent,22,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
bulloch,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
cutts,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
dana,4,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
gaillard,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
gilman,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
goldsborough,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
horsey,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
hunter,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
leib,10,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
roberts,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
smith,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
stone,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
tait,4,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
taylor,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
varnum,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6,,
anderson,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
brent,13,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
bulloch,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
cutts,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
daggett,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
dana,8,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
gilman,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
goldsborough,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
horsey,11,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
hunter,25,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
lambert,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
leib,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
roberts,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
taylor,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
varnum,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
worthington,8,cmte on petition Thomas Sim Lee,,1813-06-02,13,6,,
anderson,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
bledsoe,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
brown,3,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
bulloch,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
campbell,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
condit,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
dana,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
gore,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
horsey,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
hunter,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
morrow,13,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
tait,4,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
taylor,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
varnum,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
worthington,5,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6,,
anderson,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
brent,21,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
campbell,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
chase,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
daggett,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
dana,8,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
gaillard,4,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
gilman,3,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
goldsborough,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
gore,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
horsey,3,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
hunter,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
king,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
lacock,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
leib,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
roberts,4,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
stone,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
taylor,6,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
turner,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
wells,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6,,
anderson,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
bledsoe,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
brent,14,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
campbell,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
chase,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
cutts,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
daggett,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
dana,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
giles,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
goldsborough,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
gore,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
horsey,4,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
hunter,3,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
lacock,3,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
lambert,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
taylor,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
turner,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
worthington,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6,,
anderson,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
brent,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
bulloch,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
campbell,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
chase,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
cutts,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
dana,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
german,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
giles,16,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
gilman,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
goldsborough,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
gore,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
hunter,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
king,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
lacock,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
smith,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
stone,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
tait,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
taylor,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
turner,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6,,
brent,16,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6,,
brown,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6,,
