name,votes,committee,cmte_type,date,congress,page,first,st
gaillard,8,emte on Audit public accounts,,1807-11-04,10,4,,
gilman,3,emte on Audit public accounts,,1807-11-04,10,4,,
gregg,6,emte on Audit public accounts,,1807-11-04,10,4,,
kitchell,2,emte on Audit public accounts,,1807-11-04,10,4,,
maclay,3,emte on Audit public accounts,,1807-11-04,10,4,,
pickering,2,emte on Audit public accounts,,1807-11-04,10,4,,
pope,1,emte on Audit public accounts,,1807-11-04,10,4,,
robinson,2,emte on Audit public accounts,,1807-11-04,10,4,,
smith,8,emte on Audit public accounts,,1807-11-04,10,4,Samuel,MD
smith,2,emte on Audit public accounts,,1807-11-04,10,4,John,NY
sumter,3,emte on Audit public accounts,,1807-11-04,10,4,,
thruston,2,emte on Audit public accounts,,1807-11-04,10,4,,
tiffin,2,emte on Audit public accounts,,1807-11-04,10,4,,
turner,1,emte on Audit public accounts,,1807-11-04,10,4,,
white,2,emte on Audit public accounts,,1807-11-04,10,4,,
adams,4,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
anderson,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
bradley,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
condit,3,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
franklin,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
gilman,7,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
gregg,9,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
hillhouse,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
kitchell,8,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
maclay,4,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
milledge,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
mitchill,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
moore,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
parker,3,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
pope,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
robinson,5,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
smith,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,Daniel,TN
thruston,9,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
tiffin,8,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
turner,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
white,6,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4,,
adams,4,Cmte on state balances,,1807-11-05,10,4,,
anderson,3,Cmte on state balances,,1807-11-05,10,4,,
bradley,1,Cmte on state balances,,1807-11-05,10,4,,
condit,1,Cmte on state balances,,1807-11-05,10,4,,
franklin,5,Cmte on state balances,,1807-11-05,10,4,,
gaillard,2,Cmte on state balances,,1807-11-05,10,4,,
gilman,2,Cmte on state balances,,1807-11-05,10,4,,
gregg,1,Cmte on state balances,,1807-11-05,10,4,,
hillhouse,1,Cmte on state balances,,1807-11-05,10,4,,
howland,1,Cmte on state balances,,1807-11-05,10,4,,
kitchell,2,Cmte on state balances,,1807-11-05,10,4,,
milledge,3,Cmte on state balances,,1807-11-05,10,4,,
mitchill,2,Cmte on state balances,,1807-11-05,10,4,,
moore,1,Cmte on state balances,,1807-11-05,10,4,,
pickering,2,Cmte on state balances,,1807-11-05,10,4,,
smith,2,Cmte on state balances,,1807-11-05,10,4,Samuel,MD
smith,5,Cmte on state balances,,1807-11-05,10,4,John,NY
smith,1,Cmte on state balances,,1807-11-05,10,4,Daniel,TN
sumter,4,Cmte on state balances,,1807-11-05,10,4,,
tiffin,1,Cmte on state balances,,1807-11-05,10,4,,
turner,1,Cmte on state balances,,1807-11-05,10,4,,
white,17,Cmte on state balances,,1807-11-05,10,4,,
bradley,2,Cmte on enrolled bills,,1807-11-05,10,4,,
condit,1,Cmte on enrolled bills,,1807-11-05,10,4,,
gregg,2,Cmte on enrolled bills,,1807-11-05,10,4,,
jones,1,Cmte on enrolled bills,,1807-11-05,10,4,,
parker,1,Cmte on enrolled bills,,1807-11-05,10,4,,
pope,1,Cmte on enrolled bills,,1807-11-05,10,4,,
robinson,11,Cmte on enrolled bills,,1807-11-05,10,4,,
tiffin,6,Cmte on enrolled bills,,1807-11-05,10,4,,
adams,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
bayard,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
condit,2,Cmte on memorial IN territory,,1807-11-07,10,4,,
franklin,12,Cmte on memorial IN territory,,1807-11-07,10,4,,
gaillard,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
gilman,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
gregg,3,Cmte on memorial IN territory,,1807-11-07,10,4,,
hillhouse,2,Cmte on memorial IN territory,,1807-11-07,10,4,,
jones,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
kitchell,4,Cmte on memorial IN territory,,1807-11-07,10,4,,
maclay,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
mitchill,4,Cmte on memorial IN territory,,1807-11-07,10,4,,
moore,3,Cmte on memorial IN territory,,1807-11-07,10,4,,
parker,2,Cmte on memorial IN territory,,1807-11-07,10,4,,
pickering,3,Cmte on memorial IN territory,,1807-11-07,10,4,,
smith,1,Cmte on memorial IN territory,,1807-11-07,10,4,Samuel,MD
smith,1,Cmte on memorial IN territory,,1807-11-07,10,4,John,NY
smith,2,Cmte on memorial IN territory,,1807-11-07,10,4,Daniel,TN
thruston,1,Cmte on memorial IN territory,,1807-11-07,10,4,,
tiffin,6,Cmte on memorial IN territory,,1807-11-07,10,4,,
bradley,18,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
franklin,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
gaillard,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
gilman,4,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
gregg,5,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
howland,2,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
maclay,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
moore,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
smith,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,John,NY
sumter,7,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
thruston,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
tiffin,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
turner,2,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
white,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4,,
adams,5,Cmte on naval appropriations,,1807-11-12,10,4,,
anderson,10,Cmte on naval appropriations,,1807-11-12,10,4,,
bradley,1,Cmte on naval appropriations,,1807-11-12,10,4,,
condit,2,Cmte on naval appropriations,,1807-11-12,10,4,,
franklin,3,Cmte on naval appropriations,,1807-11-12,10,4,,
gaillard,3,Cmte on naval appropriations,,1807-11-12,10,4,,
giles,7,Cmte on naval appropriations,,1807-11-12,10,4,,
gregg,5,Cmte on naval appropriations,,1807-11-12,10,4,,
hillhouse,1,Cmte on naval appropriations,,1807-11-12,10,4,,
kitchell,2,Cmte on naval appropriations,,1807-11-12,10,4,,
maclay,1,Cmte on naval appropriations,,1807-11-12,10,4,,
mitchill,2,Cmte on naval appropriations,,1807-11-12,10,4,,
moore,1,Cmte on naval appropriations,,1807-11-12,10,4,,
parker,2,Cmte on naval appropriations,,1807-11-12,10,4,,
pickering,1,Cmte on naval appropriations,,1807-11-12,10,4,,
reed,1,Cmte on naval appropriations,,1807-11-12,10,4,,
smith,3,Cmte on naval appropriations,,1807-11-12,10,4,John,NY
smith,2,Cmte on naval appropriations,,1807-11-12,10,4,Daniel,TN
sumter,5,Cmte on naval appropriations,,1807-11-12,10,4,,
tiffin,1,Cmte on naval appropriations,,1807-11-12,10,4,,
turner,4,Cmte on naval appropriations,,1807-11-12,10,4,,
white,1,Cmte on naval appropriations,,1807-11-12,10,4,,
adams,3,Cmte on nominations,,1807-11-12,10,5,,
anderson,5,Cmte on nominations,,1807-11-12,10,5,,
bradley,4,Cmte on nominations,,1807-11-12,10,5,,
condit,3,Cmte on nominations,,1807-11-12,10,5,,
franklin,4,Cmte on nominations,,1807-11-12,10,5,,
gilman,2,Cmte on nominations,,1807-11-12,10,5,,
gregg,1,Cmte on nominations,,1807-11-12,10,5,,
kitchell,1,Cmte on nominations,,1807-11-12,10,5,,
maclay,2,Cmte on nominations,,1807-11-12,10,5,,
milledge,13,Cmte on nominations,,1807-11-12,10,5,,
pope,5,Cmte on nominations,,1807-11-12,10,5,,
reed,5,Cmte on nominations,,1807-11-12,10,5,,
smith,3,Cmte on nominations,,1807-11-12,10,5,John,NY
thruston,5,Cmte on nominations,,1807-11-12,10,5,,
tiffin,8,Cmte on nominations,,1807-11-12,10,5,,
turner,2,Cmte on nominations,,1807-11-12,10,5,,
white,3,Cmte on nominations,,1807-11-12,10,5,,
adams,14,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
anderson,13,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
bradley,18,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
condit,4,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
franklin,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
gaillard,3,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
giles,4,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
gregg,5,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
hillhouse,1,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
jones,1,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
kitchell,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
maclay,6,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
milledge,7,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
mitchill,3,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
moore,5,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
parker,3,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
pickering,4,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
pope,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
robinson,1,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
smith,5,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,Samuel,MD
smith,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,John,NY
smith,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,Daniel,TN
sumter,9,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
thruston,2,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
tiffin,3,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
turner,6,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
white,8,Cmte on PUS's confidential message of Nov-11,,1807-11-12,10,5,,
adams,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
anderson,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
bradley,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
condit,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
franklin,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
gaillard,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
gregg,12,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
hillhouse,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
howland,3,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
jones,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
kitchell,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
maclay,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
milledge,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
mitchill,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
parker,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
pickering,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
pope,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
robinson,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
smith,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,Daniel,TN
tiffin,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
turner,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
white,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5,,
adams,10,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
anderson,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
bradley,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
condit,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
franklin,6,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
gaillard,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
gilman,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
gregg,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
hillhouse,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
howland,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
jones,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
kitchell,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
maclay,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
milledge,7,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
mitchill,24,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
moore,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
parker,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
pickering,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
pope,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
reed,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
robinson,7,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
smith,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,Samuel,MD
smith,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,Daniel,TN
sumter,8,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
thruston,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
tiffin,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
turner,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
white,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5,,
adams,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
anderson,16,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
condit,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
franklin,2,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
gilman,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
gregg,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
mitchill,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
parker,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
pope,8,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
smith,2,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,Samuel,MD
smith,6,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,Daniel,TN
thruston,7,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
tiffin,23,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5,,
adams,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
anderson,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
bayard,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
bradley,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
condit,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
franklin,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
gaillard,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
giles,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
gilman,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
goodrich,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
gregg,4,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
jones,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
kitchell,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
maclay,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
milledge,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
mitchill,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
moore,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
parker,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
pickering,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
pope,6,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
smith,10,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,Samuel,MD
smith,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,John,NY
smith,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,John,OH
smith,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,Daniel,TN
sumter,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
thruston,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
tiffin,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
turner,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
white,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5,,
adams,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
anderson,3,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
bradley,4,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
condit,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
franklin,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
gilman,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
gregg,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
jones,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
kitchell,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
maclay,3,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
milledge,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
moore,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
parker,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
pickering,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
pope,24,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
smith,9,Cmte on military establishment - 3 members,,1807-11-25,10,5,Samuel,MD
smith,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,John,NY
smith,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,Daniel,TN
sumter,4,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
thruston,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
tiffin,1,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
turner,3,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
white,2,Cmte on military establishment - 3 members,,1807-11-25,10,5,,
adams,1,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
anderson,1,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
bradley,15,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
franklin,5,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
gaillard,1,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
gregg,1,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
hillhouse,5,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
howland,1,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
kitchell,3,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
maclay,5,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
mathewson,2,Cmte on Baptist bill Washington,,1807-11-25,10,5,,
